district,sub_district,town_name,town_total_population,slum_name,is_notified,households_approx,slum_population_approx,paved_roads_km,drainage_system_code,private_latrines_pit,private_latrines_flush,private_latrines_service,private_latrines_others,private_latrines_community,public_water_tap_points,electricity_domestic_conn,electricity_road_lighting_conn,electricity_others_conn,households_without_private_latrine_access_est,sanitation_gap_ratio
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,SANJAY NAGAR,1,3122,14450,1.5,3,153,354,0,5,3,310,2775,95,0,2612.0,0.837
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"SANJAY NAGAR,GANESH NAGAR",1,3442,16405,1.5,3,173,411,0,10,3,341,3060,95,1,2855.0,0.829
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,EAKTA NAGAR,1,3062,15870,1.5,3,168,372,0,0,14,373,2722,95,0,2508.0,0.819
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,BANDER PARWADI,2,3021,13768,1.5,3,145,351,0,4,4,906,2686,95,0,2521.0,0.834
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,BANDER PHAKHADI,1,1317,6275,1,3,67,985,0,25,15,395,1171,95,0,250.0,0.19
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,CHARKOP GAON,1,1789,8526,1,3,90,664,0,0,0,537,1591,95,36,1035.0,0.579
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,chandravali yadav chawl  K/E,1,1152,5490,2,3,58,127,0,4,0,900,1024,175,0,967.0,0.839
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,Ganesh nagar,1,1620,7720,1,3,82,201,0,4,0,1296,1440,95,0,1337.0,0.825
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,Mogara pada,1,884,4210,1,3,45,88,0,2,0,595,786,95,0,751.0,0.85
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shankar wadi  k/e,1,549,2491,1,3,27,73,0,3,0,440,488,95,0,449.0,0.818
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,subash nagar/bandekar wadi,1,347,1576,1,3,17,72,0,0,25,278,309,95,0,233.0,0.671
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,vandrekar wadi/sonar chawl,1,772,3676,1,3,39,78,0,0,25,600,687,95,0,630.0,0.816
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,navalkar wadi/subash nagar,1,888,4228,1,3,45,145,0,0,38,711,790,95,0,660.0,0.743
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kantilal compound,1,675,3214,1,3,34,99,0,0,205,203,600,95,0,337.0,0.499
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,pump house/zagadapada,1,945,4500,1,3,48,117,0,0,4,284,840,95,0,776.0,0.821
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,franses wadi,1,852,4261,1,3,45,110,0,0,0,682,758,95,0,697.0,0.818
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,makarani pada,1,945,4375,1,3,47,110,0,0,0,840,840,95,0,788.0,0.834
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,mogarapada/juna nangerdas road,1,550,3165,1,3,34,77,0,3,3,510,489,95,0,436.0,0.793
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"sambhaji nagar,koldongari",1,10176,44668,2.5,3,471,1220,0,1,170,5730,9045,95,130,8315.0,0.817
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"saiwadi,koldongari",1,672,3200,3,3,34,390,0,0,24,202,598,5,0,224.0,0.333
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,saiwadi koldongari,1,1253,5800,3,2,62,800,0,0,12,376,1114,15,0,379.0,0.302
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shambhai nagar,1,688,3275,1,2,35,85,0,0,4,560,612,95,0,564.0,0.82
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,sambhaji nagar K/E,1,843,3778,1,2,40,86,0,0,6,650,750,95,0,711.0,0.843
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,young committee ashirwad chawl,1,682,3250,1,2,35,175,0,0,3,250,607,95,0,469.0,0.688
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gundewali gavthan,1,439,2092,1,2,35,72,0,1,55,150,391,95,80,277.0,0.631
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gundavali/gavthan,1,840,3815,1,1,41,100,0,0,20,220,747,95,50,679.0,0.808
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,babaji daruwala,1,9796,43000,3,2,353,59,0,3,2,970,8707,11,0,9382.0,0.958
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,mantri chawl  wagari pada,1,1439,6660,3,2,71,215,0,5,1,1152,1279,12,0,1152.0,0.801
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,koldongari k e,1,2207,9685,1,3,102,236,0,0,60,662,1962,95,0,1809.0,0.82
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ratan pande chawl,1,658,3000,3,2,32,130,0,0,5,198,585,10,0,491.0,0.746
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,dhobighat teli gally,1,500,2269,1,2,24,59,0,0,85,435,445,95,0,332.0,0.664
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shambhajinagar S.R.A,1,821,3781,1,2,40,98,0,0,0,750,730,95,0,683.0,0.832
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,Squattess coloney,1,28396,124650,12,3,0,2500,0,0,45,2812,25239,1200,0,25851.0,0.91
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kanchpada  I,2,846,3844,1,1,41,151,0,0,1,254,752,95,0,653.0,0.772
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shailesh nagar,2,659,3141,1,1,34,129,0,0,1,198,586,95,0,495.0,0.751
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ratif compound,2,1310,6241,1,1,66,174,0,0,1,393,1165,95,0,1069.0,0.816
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,bhadan nagar,1,1000,4273,1,2,45,108,0,0,0,300,889,95,0,847.0,0.847
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gudiya wadi,1,1245,5462,1,1,58,178,0,0,1,374,1107,95,0,1008.0,0.81
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kanchpada,1,750,3251,1,1,35,124,0,0,1,225,667,95,0,590.0,0.787
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,siyon nagar,1,268,1216,1,1,13,39,0,0,1,27,239,95,1,215.0,0.802
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"valana,gward,Fward,E ward.",1,664,3161,1,1,34,99,0,0,1,66,591,95,0,530.0,0.798
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,A ward enamdar estate,1,722,3440,1,1,37,112,0,0,1,72,642,95,0,572.0,0.792
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,malrani pada /shantaram pada,1,4780,20982,2.5,3,221,108,0,1,1,474,4249,95,0,4450.0,0.931
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,khot dongari,1,2277,9994,1,3,106,130,0,1,1,226,2024,95,0,2040.0,0.896
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kasam bag gautam nagar,1,3686,16178,1.5,3,171,76,0,1,1,365,3277,95,0,3438.0,0.933
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"panch bavadi,govind nagar",1,950,4495,1,3,48,29,0,1,0,285,845,95,0,873.0,0.919
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,dhobi ghat/niletiya compound,1,2318,10175,1.5,3,108,82,0,1,0,696,2061,95,0,2128.0,0.918
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,vadari pada/navjala,1,2427,10650,1.5,3,113,70,0,1,1,241,2158,95,0,2243.0,0.924
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,dhanjiwadi/patel chauk,1,2236,9815,1,3,104,79,0,1,1,222,1988,95,0,2052.0,0.918
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,savitribai phule nagar,2,1931,9200,1,1,97,260,0,0,6,580,1717,95,8,1568.0,0.812
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,prathamesh nagar,1,2213,10200,1.5,3,108,273,0,0,6,1100,1967,95,20,1826.0,0.825
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,maheshver nagar,1,2308,11000,1.5,1,116,338,0,0,5,1823,2052,95,22,1849.0,0.801
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"azad nagar to anand nagar,bharadkar compound",1,2347,10300,1.5,3,109,286,0,0,2,1510,2087,95,11,1950.0,0.831
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,appapada/ambedkarnagar,2,1660,8300,1,1,88,238,0,0,0,498,1476,95,8,1334.0,0.804
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gokul nagar/sanganga durga nagar,1,5263,23100,2.5,3,244,744,0,0,10,3800,4678,95,50,4265.0,0.81
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"gandhi nagar,bhimnagar,anandnagar",1,2014,10200,1.5,3,108,333,0,0,10,1815,1791,95,50,1563.0,0.776
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"Bandrekar wadi, Shivtekadi, Pratapnagar, majas wadi",1,16470,72300,2,3,762,90,0,0,94,1631,14639,95,0,15524.0,0.943
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,(ii)bharadawadi davi baju,1,627,2985,1,3,32,1,0,0,1,189,558,95,0,593.0,0.946
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,amboli mahatarpada,1,476,2160,1,3,23,1,0,1,1,143,424,95,0,451.0,0.947
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,mahatar pada,1,410,1863,1,2,20,1,0,2,2,123,365,95,0,387.0,0.944
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,sarota pada,1,709,3379,1,2,36,1,0,1,2,213,631,95,0,670.0,0.945
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,azad nagar (iii),1,233,1055,1,1,12,30,0,0,1,70,208,95,0,190.0,0.815
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,sabera society shamnagar,1,772,3679,1,3,39,104,0,0,2,232,687,95,0,627.0,0.812
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,B.D.Kadam chawl,1,538,2445,1,3,26,1,0,0,1,162,479,95,0,510.0,0.948
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,bhutelo compound,1,597,2530,1,3,27,1,0,0,1,180,531,95,0,568.0,0.951
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,vahatuk nagar,1,107,510,0.5,2,6,1,0,0,0,11,96,45,0,100.0,0.935
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gavthan,1,400,2234,1,3,24,1,0,0,1,120,356,95,0,374.0,0.935
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,khadan,1,750,3240,1,1,35,71,0,0,1,225,667,95,0,643.0,0.857
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gavdevi chawl,1,124,589,0.5,3,7,1,0,0,1,13,111,45,0,115.0,0.927
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kevanipada  ii,1,315,1500,1,3,16,65,0,0,1,95,280,95,0,233.0,0.74
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shivajinagar,1,116,527,0.5,3,6,18,0,0,1,12,104,45,0,91.0,0.784
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shivaji nagar,1,111,527,0.5,3,6,18,0,0,1,11,99,45,0,86.0,0.775
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kevani pada  i,1,267,1170,1,3,13,59,0,0,1,81,238,95,0,194.0,0.727
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ambre chawl,1,378,1800,1,3,19,98,0,0,1,114,336,95,0,260.0,0.688
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,makad pada,1,378,1800,1,3,19,59,0,0,1,114,336,95,0,299.0,0.791
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,andheri station,1,372,1632,1,2,18,49,0,0,1,112,331,95,0,304.0,0.817
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,dhake estate daout bag,1,83,375,1,2,4,11,0,0,1,9,74,95,0,67.0,0.807
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,jogeshvari station,1,136,682,0.5,2,8,20,0,0,1,14,121,45,0,107.0,0.787
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,tep village,1,439,1925,1,3,21,1,0,0,1,132,391,95,0,416.0,0.948
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,abubatvar patra chawl,1,780,3695,1,3,39,1,0,0,1,78,694,95,1,739.0,0.947
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,walmikinagar,1,449,2140,1,3,23,1,0,0,1,135,400,95,0,424.0,0.944
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kranti nagar,1,6825,29958,2.5,3,316,898,0,0,6,2030,6067,95,30,5605.0,0.821
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,tanajinagar,1,3513,15421,1.5,3,163,405,0,0,21,348,3123,95,0,2924.0,0.832
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,islampura adersh nagar,1,2409,10571,1.5,3,112,4,0,0,35,311,2142,95,0,2258.0,0.937
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,laxman nagar dutta wadi,1,4003,17570,1.5,3,185,465,0,0,50,3470,3558,95,0,3303.0,0.825
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"bhim nagar,shivajinagar",1,2579,11320,1.5,3,120,272,0,0,104,817,2293,95,0,2083.0,0.808
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kan dongari phule nagar,1,10916,47918,2,3,505,1252,0,0,89,1321,9703,175,0,9070.0,0.831
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"pratap nagar,shivaji nagar",1,2465,10818,1.5,3,114,59,0,0,13,400,2191,95,0,2279.0,0.925
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,makabul compound  pathan wadi,1,1501,6820,1,3,72,178,0,1,1,451,1335,95,0,1250.0,0.833
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,janu compound,1,1469,7000,1,3,74,182,0,0,1,441,1306,95,0,1212.0,0.825
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kokani pada,1,1259,6000,1,3,64,156,0,0,1,378,1119,95,0,1038.0,0.824
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"indira nagar,patel nagar",1,3570,15575,1.5,2,164,405,0,0,4,1071,3174,95,0,2997.0,0.839
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shri ram sane ram chawl,1,971,4627,1,2,49,87,0,0,4,292,864,95,0,831.0,0.856
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,pathan wadi,1,4091,19495,1.5,3,206,363,0,7,1,1227,3637,95,0,3521.0,0.861
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"railwayline zopadpatti,manchhubhai",2,95,429,1,1,5,11,0,0,0,10,85,95,0,79.0,0.832
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shiv sadan chal to shetal ghar,1,56,252,1,3,3,8,0,0,1,45,50,95,0,44.0,0.786
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,rana cottage,1,128,581,0.5,2,7,40,0,0,3,90,114,45,0,78.0,0.609
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,harijan zopadpatti,1,29,129,0.1,1,2,3,0,0,3,3,26,6,0,21.0,0.724
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,mangal bhuvan to shiv bhuvan,1,49,220,1,2,3,20,0,0,2,40,44,95,0,24.0,0.49
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ganesh prasad chawl,1,53,237,1,2,3,5,0,0,5,47,48,95,0,40.0,0.755
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,sharma chawl,1,100,451,1,3,5,12,0,0,3,20,89,95,0,80.0,0.8
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,masjid compound manc hhubai rd.,1,21,98,0.03,3,2,4,0,0,3,17,19,2,0,12.0,0.571
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"rozi coloney,khandwala lane",1,793,3479,1,3,37,40,0,0,30,200,705,95,0,686.0,0.865
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,bhikubhai chawl/tara bhuvan,1,45,214,1,3,3,35,0,0,5,30,40,95,0,2.0,0.044
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ii bharadwadi ujavi baju,1,677,2970,1,3,32,1,0,0,0,204,602,95,0,644.0,0.951
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,anand nagar velfair society,1,2924,12835,2,3,136,335,0,0,4,290,2599,175,0,2449.0,0.838
